date,n_stocks,avg_fwd_ret,med_mcap,top3_stocks,avg_position,pairs
2011-08,15,-0.0536463413697594,0.0,sz002007 sh600539 sz000935,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2011-09,15,-0.1258220391419407,0.0,sz000669 sh600487 sh600802,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2011-10,15,0.06919408362967658,0.0,sh600187 sz000759 sz000526,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2011-11,15,-0.05283114744788167,0.0,sz002624 sh600299 sz300157,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2011-12,15,-0.20037031539707686,0.0,sz000017 sh600588 sh600800,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2012-01,15,-0.02693404735509808,0.0,sz000995 sh601890 sz002529,0.15,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-02,15,0.15648923415017205,0.0,sz000656 sz000719 sz002547,0.15,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-03,15,-0.10027083942915435,0.0,sh601929 sz002240 sz002601,0.7,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-04,15,0.026989830048923826,0.0,sz300118 sz300029 sz002661,0.2,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-05,15,0.009084933029239723,0.0,sh600877 sz000958 sz000509,0.7,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-06,15,-0.05621429852777798,0.0,sz300318 sh603128 sz300321,0.2,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-07,15,-0.1340693406577077,0.0,sh600970 sz002006 sz000597,0.15,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-08,15,0.12878324638882557,0.0,sz002099 sz002483 sh600751,0.15,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-09,15,0.03074328786893624,0.0,sh600053 sz300011 sz000889,0.15,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-10,15,-0.006219301555139907,0.0,sz300351 sz300354 sz300096,0.15,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-11,15,-0.14190998341386585,0.0,sh600265 sz002161 sh600819,0.3,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2012-12,15,0.23799939255625485,0.0,sz002177 sz002617 sz300101,0.15,max_xsr5|amihxmax_|max_xgap|sr5xvp_c
2013-01,15,0.07349790341175749,0.0,sh600483 sz002159 sh600998,0.7,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-02,15,-0.008114221030819735,0.0,sz000676 sh601008 sh600397,0.4,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-03,15,-0.0633529507672779,0.0,sh600975 sz002057 sz002081,0.7,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-04,15,-0.0696411914929049,0.0,sz002321 sz000617 sz002674,0.2,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-05,15,0.14894366267157616,0.0,sh600319 sz000922 sz002457,0.4,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-06,15,-0.19753677859348845,0.0,sh600071 sz000682 sz002490,0.7,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-07,15,-0.03140679362188848,0.0,sh600997 sh600188 sh600547,0.2,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-08,15,0.04891972495556928,0.0,sz002263 sz002606 sh600715,0.15,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-09,15,0.019175644479855012,0.0,sz002238 sz002405 sz300241,0.4,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-10,15,-0.053734764537500944,0.0,sz000758 sh600469 sh600226,0.7,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-11,15,0.03240201980791079,0.0,sh601116 sz002091 sh600332,1.0,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2013-12,15,0.04585866964661875,0.0,sz002094 sh600136 sz000564,1.0,max_xsr5|max_xgap|amihxmax_|max_xvp_c
2014-01,15,-0.025455328106783102,0.0,sh600497 sh600598 sh600463,0.4,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-02,15,0.18897181419056322,0.0,sh600550 sz002719 sz002723,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-03,15,-0.05458854901972723,0.0,sz300133 sz002038 sz002490,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-04,15,-0.046386904953093964,0.0,sh600072 sz300215 sz000010,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-05,15,-0.0030328443271951944,0.0,sz002248 sz002482 sz002209,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-06,15,0.06035534211433187,0.0,sh600887 sz000715 sh600310,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-07,15,0.07701624584654053,0.0,sh600966 sh600059 sz000935,0.15,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-08,15,0.11681799503924419,0.0,sz300288 sz000712 sz300373,0.4,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-09,15,0.09646488366078959,0.0,sh601918 sz002240 sh603399,0.4,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-10,15,-0.017434157409966834,0.0,sh600666 sh600330 sz002617,0.7,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-11,15,-0.014549314459475101,0.0,sz000050 sz000793 sh600884,1.0,max_xsr5|amihxmax_|max_xgap|gapxsr5
2014-12,15,-0.0638940431201824,0.0,sz300191 sz002090 sz002353,1.0,max_xsr5|amihxmax_|max_xgap|gapxsr5
2015-01,15,0.1292823954390026,0.0,sz002608 sh600371 sh600273,1.0,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-02,15,0.08512461658636124,0.0,sz000166 sz002658 sh600569,1.0,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-03,15,0.21031249061496812,0.0,sz002069 sz002723 sh600403,1.0,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-04,15,0.2519038299767646,0.0,sz002741 sh600717 sh603618,1.0,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-05,15,0.26691673392738324,0.0,sz300386 sh600610 sz300417,1.0,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-06,15,-0.1417418189933614,0.0,sz000815 sh600725 sz000401,1.0,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-07,15,-0.14156624990407937,0.0,sz002315 sh601008 sh600283,0.2,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-08,15,-0.1947380376237268,0.0,sz300130 sz300013 sz002284,0.4,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-09,15,0.046142193421419314,0.0,sz300007 sz000709 sz000995,0.4,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-10,15,0.13776517235712735,0.0,sz002076 sh603011 sz300387,0.4,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-11,15,0.13663846683523603,0.0,sz300310 sh600312 sh600249,0.7,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2015-12,15,0.09224692411272907,0.0,sz300316 sh600378 sz002745,0.2,amihxmax_|max_xsr5|max_xvp_c|max_xgap
2016-01,15,-0.1775142986425659,155.782743,sz002758 sz001896 sh603918,0.4,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-02,15,0.05576669577797128,102.097632,sz002075 sh600978 sz300242,0.15,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-03,15,0.21912316269416318,75.092719,sh600444 sz002473 sz300279,0.15,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-04,15,0.020089241805080184,70.159285,sh600656 sz300238 sz002383,0.4,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-05,15,-0.03342408309485316,78.166476,sh603010 sz000732 sh600657,0.4,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-06,15,0.055189926008206616,69.860835,sh600873 sz002573 sz002755,0.4,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-07,15,-0.011809790607756443,67.037083,sz002219 sz000995 sh600606,0.4,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-08,15,0.10619651386605239,64.59774,sz300362 sz002691 sz300275,0.4,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-09,15,0.04053064235144732,56.299321,sh600803 sh600532 sh600885,0.7,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-10,15,0.0371000792680554,68.024014,sz002602 sh600658 sz000042,0.2,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-11,15,0.034216195542832714,65.600142,sz002517 sz002663 sz002289,0.7,amihxmax_|max_xsr5|amihxsr5|max_xgap
2016-12,15,-0.03984855350820041,55.075701,sz300404 sz000990 sz000638,0.2,amihxmax_|max_xsr5|amihxsr5|max_xgap
2017-01,15,-0.0634672807452461,45.749143,sz300311 sz002370 sh603166,0.4,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-02,15,0.06158140617651553,40.724651,sz300492 sz002728 sz002713,0.4,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-03,15,-0.029752907429183233,56.997545,sz300117 sz300384 sh600408,0.7,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-04,15,-0.12399331909684923,56.70538004,sz300535 sh600696 sh600649,0.2,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-05,15,-0.11050392997188947,59.284867,sz002193 sz002803 sz300499,0.4,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-06,15,0.05925581432112025,67.511446,sh600735 sh603345 sh603398,0.4,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-07,15,-0.0655683734671083,31.905481,sz000981 sz300063 sz300320,0.7,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-08,15,0.07501212607964604,34.682337,sz000953 sz002098 sz300518,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-09,15,0.04143192126470582,35.91683,sz000613 sh600671 sh600052,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-10,15,-0.04649151288616714,31.60039378,sh600654 sz300291 sz300149,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-11,15,-0.10727643205093304,29.857338,sh600726 sz002170 sz002374,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2017-12,15,-0.04897688943012247,21.994568,sh601882 sz300267 sh600112,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2018-01,15,-0.07045643790666473,19.46044,sz002606 sz002473 sh603223,1.0,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-02,15,0.0068779625463508765,28.89514802,sh603988 sh600396 sz000899,1.0,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-03,15,-0.02150397520825187,80.37452976,sz002684 sz300110 sh603088,1.0,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-04,15,-0.07004326492730559,32.670952,sz300278 sh603022 sh600671,1.0,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-05,15,-0.07845236422254302,20.498619,sh600870 sz000056 sz002163,1.0,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-06,15,-0.11114640971943326,21.55437776,sz002072 sz300173 sz002278,1.0,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-07,15,0.017687607168342567,35.33420896,sz002770 sz002418 sh600439,0.2,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-08,15,-0.08461613569715683,19.881044600000003,sh600610 sz002840 sz000793,0.15,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-09,15,-0.04195031884714365,14.396334119999999,sh600687 sz002735 sz000038,0.15,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-10,15,-0.02161736276145484,16.05239875,sh600751 sz300446 sz300343,0.15,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-11,15,0.059019322391694655,21.66679628,sh600764 sh603909 sz000056,0.15,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2018-12,15,-0.07155809921250515,34.135124479999995,sz002075 sz300324 sh600828,0.3,amihxsr5|amihxmax_|max_xsr5|amihxvp_c
2019-01,15,-0.04841185945100017,10.9991302,sz000912 sh603199 sz300690,0.15,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-02,15,0.2906974216542241,20.385671702163297,sh600119 sh600526 sh600654,0.3,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-03,15,0.09916935282209871,42.347155,sz002748 sh603286 sh600148,0.7,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-04,15,-0.10140884285431398,79.209974,sz000026 sh601996 sh600939,1.0,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-05,15,0.005590901232469037,45.628743,sh603996 sz002691 sz002642,0.4,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-06,15,0.018783758289952386,30.149239,sz002210 sz002711 sz002359,0.4,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-07,15,-0.047187053592587756,33.39677119,sz300490 sh600857 sh601996,0.7,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-08,15,0.016912655158707768,16.909637099999998,sh600159 sh600468 sh600189,1.0,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-09,15,-0.04910211028655161,26.2314035,sh603611 sz000018 sh603898,1.0,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-10,15,0.011362126629589908,15.064035,sz002863 sz002571 sz002576,1.0,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-11,15,0.040463800442358755,20.958402,sz002716 sh600791 sz002445,1.0,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2019-12,15,0.09375711568109261,16.4349196,sz002753 sz000037 sz000861,1.0,amihxmax_|amihxsr5|amihxvp_c|max_xsr5
2020-01,15,-0.12419802814076979,36.00292634,sh601101 sz002205 sz002550,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-02,15,0.10893713002832968,7.365474,sh600530 sz300665 sh603223,0.4,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-03,15,0.054262438415952484,42.46639956,sh600485 sz000953 sz002072,0.7,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-04,15,-0.04592961088236968,27.9013,sz000545 sz002247 sz000669,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-05,15,0.004655714385575475,32.355772,sz300517 sh600358 sh600408,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-06,15,0.021815801009756115,31.282052,sh601558 sh603778 sh603356,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-07,15,0.14527937662886342,25.87138247,sh600671 sh600589 sh603500,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-08,15,0.04754113185718933,62.808002880000004,sz002723 sz002447 sz002749,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-09,15,-0.06646913571707057,41.705700832875166,sz000720 sz000056 sh600209,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-10,15,-0.03469170747029668,24.91039377,sz000523 sh603860 sh600836,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-11,15,0.05257673990152475,29.211701870000002,sh600679 sz000688 sz002986,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2020-12,15,-0.09851049926653903,33.676265,sz300530 sz002052 sz000595,1.0,amihxsr5|amihxmax_|amihxvp_c|max_xsr5
2021-01,15,-0.06136074774303967,32.5874302,sh603222 sz000620 sz002795,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-02,15,0.1807917508013677,28.712684,sh600291 sh603032 sz000410,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-03,15,0.04126498603099265,24.6624698,sz000981 sh603086 sz002735,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-04,15,-0.016330832816338913,23.65284992,sh688228 sz002795 sh600146,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-05,15,0.17484717393548568,38.188358869999995,sz300313 sz300526 sz002504,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-06,15,0.014105032671179529,29.83549734,sz000820 sh603966 sz000613,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-07,15,0.01806019307807565,28.8105864,sz002306 sz002632 sz000616,1.0,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-08,15,0.08602742653416631,39.17723753,sz300577 sz002314 sh600093,0.4,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-09,15,9.398976577412732e-05,45.144742,sz000586 sh603032 sh603030,0.15,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-10,15,0.010748693496647761,43.26753043,sh600112 sz300023 sz300640,0.3,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-11,15,0.12409507149621418,24.964528379999997,sh605566 sz301033 sz300396,0.15,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2021-12,15,-0.016873569762610164,40.425707960000004,sz002684 sh603353 sz300995,0.15,amihxmax_|amihxsr5|max_xsr5|amihxvp_c
2022-01,15,-0.080064295107997,65.89585497,sz300887 sh688098 sz002303,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-02,15,0.004309290273519917,36.020991,sh688511 sh603683 sh600198,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-03,15,-0.09934227229244048,37.858418,sh688057 sh603530 sh688266,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-04,15,-0.1639857356150916,30.946825620000002,sh600652 sh688197 sh605339,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-05,15,0.050168243654370934,38.03940266,sz000669 sz002380 sz000005,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-06,15,0.04646509685545488,44.54974999,sz002024 sz300537 sz000839,0.3,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-07,15,0.01890730640344164,37.99526411,sh600696 sz300344 sz002719,0.7,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-08,15,-0.007929807570446746,44.1025627,sz301025 sh603590 sh603176,0.2,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-09,15,-0.09531502020561697,40.056603,sz300141 sh603489 sz300864,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-10,15,0.07522749383684436,24.06601319,sh688448 sz300449 sh688150,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-11,15,0.1359436084349059,60.167364,sh600303 sh603956 sh600070,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2022-12,15,-0.05946621653189435,50.84400584,sz300445 sz300555 sz300575,0.4,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-01,15,0.07130351550059576,33.575955319807996,sh601028 sh603697 sz301127,0.4,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-02,15,0.05049963730688028,44.488099770000005,sz300664 sh600578 sh601619,0.7,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-03,15,-0.05037542041574879,49.64234521,sz001225 sz300658 sz300753,0.2,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-04,15,-0.04518943352877325,42.9211,sh603380 sh603356 sh688175,0.7,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-05,15,-0.0701923725709042,66.40266912,sz300167 sz300282 sh688767,0.2,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-06,15,0.027553144485161343,35.0558707,sh600241 sh600106 sh603755,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-07,15,0.009142523366553102,40.245478850000005,sz301210 sz002755 sz301101,0.4,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-08,15,-0.024494498226279412,50.63955027,sz002868 sh688566 sh603676,0.4,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-09,15,0.0029654581137057877,42.0623959,sh601366 sh600168 sh688526,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-10,15,0.03584144536330172,42.78775859,sz300658 sz000619 sh605296,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2023-11,15,0.038621849057222206,41.177443049999994,sh688551 sh600648 sh603489,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
